Mean,StdDev,Entropy,Kurtosis,Skewness,MinValue,MaxValue,Range,UniqueByteCount,Hash,Label
148.5,70.17941293570358,4.321928092001972,-0.7964490580472212,-0.21991245378311597,4,251,247,20,2b74e3f89230a8527086fb04b6a9e1758771ccf6,RC4
134.55,77.85529847094546,4.221928092146242,-1.1891115521410427,-0.1659611821429605,3,248,245,19,0a4dd493f8239e500391e625f6a2e6738e38ca9c,RC4
125.45,73.89957713004858,4.221928092146242,-1.0800132481622775,-0.24510890124117787,1,247,246,19,3b0bc8d09601844e04d1d726848e8572ad4df7ba,RC4
143.2,63.672285964931405,4.221928092146242,-0.950185317215309,-0.46417758519195906,20,234,214,19,7669e2eaae14914f3cb3d31ca8d0b348b46fcba4,RC4
141.2,82.77535865219794,4.321928092001972,-1.2652883438370985,-0.1954601375407663,0,254,254,20,0009f2c4f637b96923adfe3b928fe573fc31ca81,RC4
132.0,59.36834173193656,4.321928092001972,-0.709634624906248,-0.4722287304550351,0,214,214,20,3075d0cc84008a533388d63eb4a7ba768b59c3ad,RC4
132.75,60.79463380924339,4.321928092001972,-0.8706991680124956,0.2091319517832661,34,252,218,20,2245fc93af64814b2cd5e63f92a58068a14ecb8b,RC4
133.75,63.844244063188654,4.221928092146242,-1.0587507176841988,-0.13231504261055504,24,244,220,19,3348c3c2ad33916518b7c723f492e6519c729386,RC4
130.55,67.99667271271441,4.321928092001972,-0.9654739948301887,-0.06509570962552332,17,247,230,20,114da9d4f7309b62198ae21e8998b46e944ee587,RC4
133.85,63.442316319630066,4.321928092001972,-0.8307581738920602,-0.3266790399803315,17,250,233,20,2952a3d18e18bb7f3e93c411b0a79a61a153c0fa,RC4
132.4,72.09119224981649,4.321928092001972,-0.7524739311121027,-0.039429658404787564,4,252,248,20,2b74f5f4b30cdb710490fc31888e8673ab379380,RC4
136.3,63.188685696095945,4.321928092001972,-0.6186378647133366,-0.31984670194545967,9,238,229,20,7109e2d39565ba7e1d8aee26a8d98f4db1669086,RC4
130.35,77.63522074419573,4.221928092146242,-1.171897195331704,-0.1667447963518314,1,246,245,19,064befd5f61cda552fb981209f819201ae7be88c,RC4
153.7,66.86262034948975,4.321928092001972,-0.9787931908774845,-0.2056426562069287,24,254,230,20,727cd8ebf362a15218b5fe31abadaf738e42cdf6,RC4
138.55,67.12337521311038,4.221928092146242,-1.2145327348626558,0.04523969461933921,34,248,214,19,2251f6d4a534da482f90da538984b57ba8379bf8,RC4
141.8,60.240849927603115,4.321928092001972,-0.36752385798051845,-0.11048458618069198,15,247,232,20,7366f7e58b0f87632388e75286d88e7fa879c7a4,RC4
140.3,66.00689357938306,4.221928092146242,-0.8988655046603959,-0.23307123408997868,25,240,215,19,2066aee4b21ea86c71a1e7198286e76db342f0a7,RC4
138.0,73.83562825628289,4.321928092001972,-1.2502011456843416,-0.3261597883901512,7,240,233,20,0754d5e79a17bc63208ed83db3b1e35fb430f0a4,RC4
151.5,65.76967386265497,4.221928092146242,-1.2338263647952044,-0.31065715086261764,28,241,213,19,7358e9e5b163837738b7f11cbdd4e44fa938cfbf,RC4
119.55,72.82408598808502,4.221928092146242,-1.12776801470965,-0.49052053588633326,0,228,228,19,720daee488009d1401b4d50a8cb8ac58ae4d979f,RC4
136.65,70.97483709033787,4.221928092146242,-1.1934455766433765,-0.03798642240861714,14,250,236,19,0e53fae7a1329a4433a5de39aa99bb60a8349af7,RC4
136.5,60.79268048046574,4.321928092001972,-0.37869523008060213,-0.34402094221775,4,237,233,20,7b54a9e58839bc6f04b6ed1fb5d9876e8f649b8a,RC4
147.75,70.13478095781008,4.321928092001972,-1.1129616354351195,-0.18063785718666878,26,253,227,20,7257fdc2ac26af601a87cc2ea8b9a274f140e5fa,RC4
131.4,72.82540765419718,4.221928092146242,-1.3654680798814787,-0.315862916356322,12,242,230,19,374ff2d48d0cd34d1eb4c533b7a8b30ca645cca0,RC4
133.05,81.7419567908672,4.321928092001972,-1.1894501475924844,-0.2743708208823383,2,248,246,20,1309f695a4239b5002d5f85cf2d8860aaa79c1a3,RC4
127.75,74.74481587374471,4.121928092290512,-1.0903956265215329,-0.272701795445615,2,246,244,18,0257f6d093629a470390c72493d5e00ca147c488,RC4
135.8,74.3946234616454,4.221928092146242,-0.8997405575823416,-0.40979899533770603,0,248,248,19,766aa3e4f82d9f7f0db0c111acd4ef00a3319789,RC4
127.15,78.78786391316876,4.084183717182338,-1.0999297171360791,-0.16944223463744199,7,251,244,18,240cadf69a21ad1307b8fb12ada2837f9771f587,RC4
142.15,64.18899827852121,4.321928092001972,-1.0467625523011383,-0.19386932602026732,32,245,213,20,2453c8989a61a84a20a7e32f9dd8af72f569e6a4,RC4
132.05,70.63531340625593,4.221928092146242,-0.9703849491431606,-0.28364020889002944,7,250,243,19,2956aef3a424b26110a6fa07a8ab876ea635c6b6,RC4
140.9,76.8946682156832,4.321928092001972,-1.1147657692392934,-0.2215675741517683,13,250,237,20,7154aa979a12da113088d758f5a4a30df264e5fa,RC4
142.5,54.46512645721113,4.321928092001972,-0.7393822944799657,0.1517119028261865,45,252,207,20,755aaf92853eba562dd9fc5eb396985cb56fe39b,RC4
144.9,63.232823754755735,4.321928092001972,-1.070914091886693,-0.1826961798183995,34,241,207,20,276bedc9a9629d4822d0c73ab183ae7ef165e58c,RC4
139.9,72.01451242631585,4.321928092001972,-1.103217745228934,-0.3518739256813647,10,246,236,20,0a65edc7b72ca16419afdd23f6d4987ca942cc86,RC4
144.1,73.79491852424529,4.321928092001972,-1.0405061141247318,-0.3097235149528443,7,255,248,20,7207d6edaa329a7318b6d32ff686b941a86bc5ff,RC4
124.1,73.56622866506072,4.221928092146242,-1.1016994019624453,-0.255767007327023,0,241,241,19,2e77d9f18e258c1f02b5872793b5a100ac5be8a8,RC4
134.1,71.66512401440467,4.321928092001972,-1.3168555154945194,-0.2636463139891682,18,238,220,20,1247eedb8919ac5f2e94e41bb6b7bd61b239d89c,RC4
129.3,53.01330021796417,4.221928092146242,-0.2055860352197456,-0.6151221158028898,15,206,191,19,1055cdcea963b16a0f81c15a9497846ca25497a0,RC4
123.75,62.396213827443084,4.084183717182338,-0.6452640180920737,-0.061978726028953185,14,250,236,18,0e5dfa99872787162c89ce5ca2879168af46cf9d,RC4
132.3,81.8969474400603,4.321928092001972,-1.36556063747977,-0.2916883444258589,4,245,241,20,0f07d4d6f3349b7204a3d31282b7bf4bf533d596,RC4
126.6,68.12958241468972,4.221928092146242,-0.879228593982667,-0.07355926918990424,14,248,234,19,2b6bf3c7ba1e85530eadf81388a5a15ea136908b,RC4
132.95,72.12938028293325,4.321928092001972,-0.9882650987354147,-0.18655506857380916,14,250,236,20,7b0ef5d6980fb2532db7cc138a91925f854bcafa,RC4
143.95,69.08507436487277,4.321928092001972,-0.9734677025168783,-0.006156748677458482,10,254,244,20,750ac8f5f9368c4e3d85e15fa18d994cbe64c5fe,RC4
134.6,72.64186120963586,4.221928092146242,-1.0716233361626353,-0.2668657181004642,1,237,236,19,2658abe48a31df6401d8e45f9f86a30da549edad,RC4
130.8,62.73483880588201,4.321928092001972,-0.6434600829519015,-0.2817952686407094,7,241,234,20,3759adc29910916507d4d53fa984af699063f182,RC4
135.7,72.94936600135742,4.221928092146242,-1.122518412696563,-0.4628451474619422,1,243,242,19,010bd3d7ab3cad522cd0d024a4a1997ab354f3bc,RC4
142.4,71.00169012072881,4.221928092146242,-1.1460557525259314,-0.10602591690478493,11,247,236,19,280beeef873cac407da1d35aa9adbd54f748ef81,RC4
128.0,70.14770131657914,4.221928092146242,-1.211862361534189,-0.5415788225034762,8,214,206,19,2d08c9d6b962927625a2d613beadb709af4296a7,RC4
127.05,65.25831364661518,4.221928092146242,-0.716671953480482,-0.24410572264939778,2,240,238,19,0270f094b32cdb531cd880188ba4bd5a97719080,RC4
146.6,77.19999999999999,4.121928092290512,-1.4660054817836219,-0.10102056848346018,13,244,231,18,2d45f0f4f30dd24338d9e73d8cd9a35c8f68f386,RC4
138.2,73.78048522475304,4.321928092001972,-0.9721641692948384,-0.3204801068471731,4,255,251,20,1365d9cca9238f711f81ff04f3b79748ad78d5bd,RC4
127.4,66.28981822271048,4.321928092001972,-0.8440725189697957,-0.32894772421180785,8,240,232,20,3454de93f01b92760887c7389fb9b00db7789185,RC4
139.2,67.60369812369734,4.321928092001972,-0.4590238028625877,-0.4088918159293924,4,246,242,20,7675ded395068a6404d6f62993b19c5f896be8a7,RC4
131.1,66.29924584789785,4.221928092146242,-1.0405037542600342,-0.13352207666074373,8,242,234,19,3158dc918323935730b9f208b7b1e35e954895ba,RC4
152.5,55.98526591881117,4.321928092001972,-0.6628481147346821,0.028939621127021014,35,246,211,20,7369f6f29a6d876c79d4f0239ea9a451a565cbbb,RC4
125.5,66.4450901120617,4.221928092146242,-0.7976882614669805,-0.1960920631435036,7,243,236,19,2057dcf39814854807a3dc1d9fae8e71aa649082,RC4
147.3,75.77341222354977,4.321928092001972,-1.3808013065909346,-0.14137654739239924,15,254,239,20,2d53edcfa236894739afd90ff791e474b54fecfe,RC4
145.25,59.935694706910674,4.221928092146242,-0.7549739059863887,-0.008881215838075494,27,245,218,19,336bf5e5886085637da7c01ba5abee529266e3a7,RC4
133.35,77.249773462451,4.321928092001972,-1.0528890627862169,-0.4993169550267463,0,240,240,20,004bd5cf8a65de560ad1f0118bb9ae019e73ccad,RC4
130.95,64.68189468467973,4.221928092146242,-0.5813798038202758,-0.41536329020712276,1,241,240,19,0154d8d6a31fa36c7eae8159a987b00fad49f18b,RC4
134.75,76.1543662569652,4.321928092001972,-1.0421580893147782,-0.23922566009727458,8,244,236,20,7256d5f4f113ac7308d8f31b8497b10caa479686,RC4
137.0,58.06289693082839,4.121928092290512,0.693313566627273,-0.18339703032056487,10,254,244,18,0a7da2978a6c98707ab1fc12a9a295718a5094fe,RC4
134.7,75.48980063558255,4.221928092146242,-1.0129369070214327,-0.30181124932792164,8,252,244,19,116dc2e98a19a26828b9fc1aa3b1a608aa6df8a8,RC4
134.25,74.52239596255612,4.321928092001972,-0.9913406499755082,-0.2567516785912517,4,253,249,20,0c4cfde28e32a11378b3cc04f4a59d609443cb9f,RC4
129.15,63.62096745570599,4.221928092146242,-0.923401509836939,-0.21432811646368893,8,241,233,19,397adaf1a52f984f1facce08bd89a556a2439681,RC4
129.4,67.76385467194144,4.221928092146242,-0.8201512261505357,-0.34867610815648375,2,247,245,19,2578d2cba324985402abf70fa4d4a47092449684,RC4
128.1,74.38205428730777,4.321928092001972,-1.0706657310518952,-0.18130243642619917,9,252,243,20,170de1e7b122ad407da6842194978f098771d7fc,RC4
142.45,82.95449053547372,4.321928092001972,-1.160806224179461,-0.2054858851924872,5,255,250,20,1a6cf0d1f518b2750a95ff05a298b14bfc54fa83,RC4
139.4,56.22312691410893,4.321928092001972,-0.9482798600060742,-0.39286864786282627,22,214,192,20,766dd1d6a4169b5078d0c33aa8b48748b142cf83,RC4
139.95,64.58751814398816,4.321928092001972,-0.9122757878991412,-0.24497547520906263,12,252,240,20,2668fcce8e36be4a0cd0db599681b3699d66c9bc,RC4
136.45,65.22919208452608,4.321928092001972,-0.7356696209240727,0.3082010993638134,28,254,226,20,2c4aa9f6f91c924b39828d5880ac817d9c69d5fe,RC4
146.05,65.11027184707494,4.221928092146242,-0.5111978700964883,-0.29884297391584097,10,246,236,19,7658f299a260dd170ad6835da1ae9c76b06be8f6,RC4
134.55,58.332216655978364,4.084183717182338,-1.1640860870963516,-0.3124745256918181,32,217,185,18,205cd293b72d84722ad0c33fb7d9a151b76a9b8e,RC4
144.15,67.51168417392653,4.121928092290512,-0.6785692259225544,-0.055322099552287174,7,254,247,18,3b07e9ec9a6786487daffc2efea89a7d9064cf87,RC4
135.5,65.79171680386521,4.321928092001972,-0.5354031877680079,-0.46580088375334555,1,245,244,20,016adfd2ab63af473d918606f5b4a371b6519abe,RC4
147.8,77.58904561856654,4.221928092146242,-1.1315549003947623,-0.33422663450359413,9,255,246,19,0b5ed1f386248f607ab3dc09f3b8e54eb24bdaff,RC4
127.35,74.47098428247072,4.121928092290512,-1.090853728171982,-0.14602846782585008,5,241,236,18,3108f1c5ad05db4e0b82e63a8f938250876de6ae,RC4
133.45,66.26196118437787,4.121928092290512,-0.6510520053277533,-0.4719074691786757,1,247,246,18,166fc9c0b71393517ad2805386acaf01ac56f7b7,RC4
130.5,71.06300021811631,4.321928092001972,-1.058896838947414,-0.32443531812447757,4,241,237,20,1777c9cf8414935f21d88004aad59b69f138c396,RC4
129.8,71.09050569520518,4.221928092146242,-0.9013988644637774,-0.08997952669173254,16,251,235,19,1053a2c0f91f897510b8db21b481907d8834fb8c,RC4
130.4,64.59520106014068,4.321928092001972,-0.8197038233175866,-0.20084592915990515,12,254,242,20,2d5dd2c2af14bc600c868d39feb8954fb15b92a3,RC4
142.8,63.816612257311185,4.221928092146242,-1.0666177980603866,0.04711922349472517,37,247,210,19,2a5ecdf29260d35e2591c13df78da474a84eec8c,RC4
136.85,80.79992264847783,4.321928092001972,-1.18265309471733,-0.2649158807667445,2,255,253,20,167ad694981bbc490ab5fb02f3aeb85c8d34ceff,RC4
134.2,80.99975308604343,4.221928092146242,-1.1626571748226235,-0.3408185299507014,1,248,247,19,0765ea90a104b3100193dc5f8fd6e654ae44d6f8,RC4
136.5,77.30944314894526,4.321928092001972,-1.1440541849950905,-0.08842730267444501,5,254,249,20,050bccef8724a4483f85c63cfeb58676f455f09a,RC4
130.25,68.36876114132828,4.321928092001972,-1.0611539713391347,-0.16212044569909753,14,250,236,20,2458d89297349e150eaafa3ab1b68e639551e1be,RC4
140.4,83.31050353946975,4.321928092001972,-1.311503703433916,-0.32596322294414615,1,251,250,20,080acbe5a501d3493cb3d22c8fd9855af56ae6fb,RC4
141.0,68.56238035541065,4.321928092001972,-1.1733870212147022,-0.289213675334252,16,251,235,20,3249c1edb426af7510bafb3a9fd3a152a253cbb9,RC4
142.6,69.38760696262698,4.221928092146242,-0.7767878031240718,-0.36813042509957644,16,251,235,19,106deae68c61db127cba8c19b7ae9b68a352cafb,RC4
132.25,61.18486332419155,4.221928092146242,-0.816135103392948,-0.3092616509608874,15,236,221,19,3b0faaeca41892503fabdf529ea9986aab66cb97,RC4
123.45,76.41300609189511,4.321928092001972,-1.2015005017954965,-0.1193090920527419,1,254,253,20,2069fe96a116a2143b948519b3d4b2019336f0bb,RC4
121.05,84.47690512796973,4.321928092001972,-1.5333562424144285,-0.11041433019306664,0,250,250,20,2509e9d9851b891e24d2d107bdb3a4009e3391fa,RC4
137.25,69.02671584249101,4.221928092146242,-0.9576086400003541,-0.3396698994896726,6,241,235,19,0666cce2aa208e6f7ab2db1d8c96bc4ef131da8c,RC4
139.6,77.53476639546933,4.221928092146242,-1.2022342313868004,-0.19119962475929317,17,254,237,19,137ea9cbb211ad501eb0f220fea7a343fc50e686,RC4
134.2,71.859306982464,4.321928092001972,-0.9886372558543499,-0.36141228005888315,0,247,247,20,0f4edac89a17b3643fa7c200f794ae5ea249e7a4,RC4
139.25,71.12023270490613,4.221928092146242,-1.09635917808608,-0.229074001684002,3,250,247,19,3a48aacd902da7472ba4dc03b2d1a36eb259faf6,RC4
133.75,72.99100972037584,4.121928092290512,-1.2853649059409342,-0.22756324747150686,6,241,235,18,1b45f1cba125825406d4ec25a1b3be53ac50d798,RC4
140.4,75.62433470781744,4.321928092001972,-1.0162475778285305,-0.1897393723746974,4,253,249,20,2b4fedefb30fdf652da2fd04f496b174905b92a0,RC4
129.6,77.44572292902946,4.321928092001972,-1.195958175823747,-0.22100380809373268,2,242,240,20,150cc1cb862399771a8ee60281abe363f24be596,RC4
120.05,68.8574433158827,4.084183717182338,-1.0301539657428649,-0.16900284238634458,7,244,237,18,2607f497a1128845188f8d1ca9a9984eb362e3a9,RC4
124.65,72.54121242438673,4.221928092146242,-0.8859194758658937,-0.13071957208138207,3,246,243,19,2671adf5a936811404b1dc03a1a691618349f681,RC4
150.7,68.26426590830667,4.221928092146242,-1.356275355302237,-0.18765916922772058,36,252,216,19,3151cbd5b424a6497ad3f93db486e15eb659d6fc,RC4
131.05,80.43163245887777,4.221928092146242,-1.0089995217536745,-0.23089836021899882,0,251,251,19,2a6cf6f886068e6a00b7db1b9f99b3008a60fbb8,RC4
120.3,57.92417457331611,4.221928092146242,-0.19423573317068854,-0.08169281293414493,4,249,245,19,255cf991881da44f0485c458a291a35493489683,RC4
125.5,71.722032876934,4.321928092001972,-1.2029327549083877,-0.34943242221188925,0,231,231,20,2875c1e78113bb4000d4c2338f95b20aa954d084,RC4
143.15,81.07482654930567,4.121928092290512,-1.3217012664456238,-0.27680739546316624,1,252,251,18,2b77e8f68b33d24001bad233b0b8800ff263d7fc,RC4
134.35,59.758911469336525,4.321928092001972,-0.3996772505230761,0.3463107108612209,28,251,223,20,7a4da2f38a1c82562d83fb5ea99990529e53ed9a,RC4
130.75,70.40800735711812,4.321928092001972,-1.1556897793579421,-0.2822937762973623,15,241,226,20,320fade0a225b1101fd6f15397ae8f5faa6bd38d,RC4
138.8,62.81289676491604,4.321928092001972,-1.1116949949351564,-0.3735697678901559,19,230,211,20,7552cdd79924884213b8e65dafa5b25cac37d8bb,RC4
138.1,81.4229083243776,4.221928092146242,-1.1182516443230797,-0.40365157467728935,0,243,243,19,2947ded3f000806a00adf102b6b3ba76f34bd187,RC4
136.1,75.3623911510244,4.321928092001972,-0.9733914841525575,-0.24131713660463555,3,249,246,20,7547f1c0f4079a1e2b99f90395d58e5b9e63cf9f,RC4
139.2,74.44635652602483,4.321928092001972,-0.9665365744980088,-0.282212224306328,3,245,242,20,1559def5973dbc6f10b0d003f084ac5f8963f4ae,RC4
128.7,68.3089306020816,4.221928092146242,-0.9283758379511999,-0.29399749214395116,1,246,245,19,1765df96b625b3503993f62496a5af019d71d28e,RC4
138.7,63.51228227673763,4.221928092146242,-1.1050194192864016,-0.06146979083663097,30,245,215,19,2874ade6981e8a693fd0da5e8185b754f537cdad,RC4
133.5,75.53906274239839,4.321928092001972,-1.0574856982438685,-0.14678511887926593,5,246,241,20,054ddaeda516885313b9861d8d8ce17e9360eff6,RC4
139.95,71.18108948309235,4.321928092001972,-0.8545227409688358,-0.2045858478117419,7,254,247,20,0874d4e78d648448078ee23ea5d2914da668e5fe,RC4
147.3,66.69265326855725,4.321928092001972,-1.084432648573962,-0.3239670988758535,12,240,228,20,395ccdd6f067ad700cb8e23aacd38c48b559efa6,RC4
127.25,68.51122170856392,4.321928092001972,-0.91346860256643,-0.38606542582699427,4,230,226,20,0479d4929514d8502da78d07a989e643866dd0b7,RC4
133.85,61.09523303826575,4.321928092001972,-0.6445789487712723,-0.411386598968091,12,233,221,20,7a72e9c39216a1623a84ce0cb481b9758332d7ab,RC4
131.8,65.94512870561404,3.9841837173266077,-0.7458126117211665,-0.43242428279172945,3,245,242,17,2569acf5a2039b4225aad919b0aa907faa71d185,RC4
127.35,71.85977664869269,4.321928092001972,-1.2227094900519178,-0.08807416511392778,6,245,239,20,1245dfc2b03d871e388cf50690d38551924bdaba,RC4
148.0,81.827257072445,4.221928092146242,-1.2861050693698897,-0.2484079102068713,10,253,243,19,217cf5cca21bd3671ca1fa0a82d6994cfd59edfa,RC4
140.05,56.33336045364239,4.021928092434781,-0.4778185168571949,-0.4275619845549719,27,236,209,17,7656a3d3a566a3741b8bec1da2d2b87ca242c78b,RC4
148.65,66.97408080742879,4.221928092146242,-0.8098055383463731,-0.2240713982851516,23,252,229,19,227efcebf964dd177bd7c02c90ab82749262c0a2,RC4
140.15,70.69390001973296,4.321928092001972,-1.1769340296086077,-0.18144597506400575,5,243,238,20,0545f3c09832d86033a3e43af1d7854ab06f90ba,RC4
144.8,61.424425109234846,4.221928092146242,-1.1006475212327393,-0.09297492748357689,35,245,210,19,7a4ec8d1a16dd9412394d13bb08ca543f575ec8a,RC4
130.45,60.19840114155857,4.321928092001972,-0.8338031723121904,-0.25244042771346664,15,238,223,20,3547cb94b836a46d2490ee0fb29895778f52d59a,RC4
131.4,57.951186355414684,4.221928092146242,-0.43771699068182546,-0.3513115135361978,4,222,218,19,776aaedb9036de7704b7d62688af844e8d50968c,RC4
130.05,62.55515566282287,4.321928092001972,-1.052646418112528,-0.08803193692852765,29,243,214,20,2258d9f392349d421db2c02a82ad9a739654d28d,RC4
129.8,65.32962574513955,4.121928092290512,-0.7950143072316167,0.27756441447038943,39,254,215,18,2a71fed68530a45227affd278185a143875192bc,RC4
133.85,65.55095346369876,4.321928092001972,-0.9932553152664001,-0.2746162614167054,15,238,223,20,2b57afeea213ad440fd6df5a83b7a576a04ece81,RC4
128.15,61.04856673174236,4.221928092146242,-1.1029908004953124,-0.37879533154828193,12,212,200,19,0c57a990b21bd3612fb8c25aa896904f8034d4be,RC4
138.65,79.65317005618797,4.321928092001972,-1.4004565916346825,-0.2060441091956298,7,247,240,20,3170edcd9939da4e278ad907f78de70fa136e8b6,RC4
135.35,82.01601977662656,4.221928092146242,-1.2868825500640122,-0.26028972020529506,3,247,244,19,0b0fa2e0921ddd682198d003f596e04df770d682,RC4
135.4,58.22405001371855,4.121928092290512,-0.7874130700146664,-0.14645272984271882,16,237,221,18,106ded96b03ab9523ab2df598dae865e9259d39e,RC4
132.3,56.478402951924906,4.321928092001972,-0.3667306713063718,-0.5057026816030172,12,235,223,20,3770ebc5a1669b6a19ba815faba4ae0cb4559698,RC4
150.0,67.62174206569955,4.321928092001972,-1.3620449270039063,0.06870097772389991,45,255,210,20,3151e2e0f862ae452dd0e152ff8885698a74e59f,RC4
140.8,65.48328030879333,4.321928092001972,-0.8905225784717752,-0.172774239678646,28,254,226,20,326dfed78731ba7e1c85cc1d83a5e57bbc6ada8a,RC4
133.75,68.26410110739026,4.221928092146242,-1.2213097117200578,-0.059986646998055726,30,240,210,19,2f65e2db88259d4a1fb5f01ebd99a4498d59ea99,RC4
141.75,64.25564177564489,4.221928092146242,-0.9086992752448562,0.13399486959328252,23,249,226,19,174df9e6f73dae70708ac13ca583b350866ee880,RC4
149.2,69.7514157562411,4.121928092290512,-1.0709746629288772,-0.14090121665094094,28,255,227,18,745ceaf2ac1fdd5c78ba841cff979b57f634c8ac,RC4
136.65,64.71651643900496,4.084183717182338,-0.7931938594372658,-0.11482035051303206,13,255,242,18,760dcb909060bf6e2590ff32b2ade7498846d798,RC4
140.85,65.75429643757128,4.221928092146242,-1.2630612420962584,-0.2469997693356681,29,249,220,19,344dc9caf91dd37e338bdc3f9d93ac6ab233c4be,RC4
139.7,64.73646576698484,4.021928092434781,-1.2153416552153993,-0.113155342793386,37,245,208,17,7547ea91f536b25e2ad8d8258ab4bc5eae3590ae,RC4
150.25,74.19223342102595,4.221928092146242,-1.477940430468831,-0.12362326176450646,34,252,218,19,227cf5ef953bd84d30d5df5c92adee4f8b30d3fc,RC4
126.95,71.75825736457094,4.221928092146242,-1.2035214177458597,-0.3196615273323049,9,229,220,19,115cadce981899113ed6e53fb396b109a36ae180,RC4
128.45,73.67596283727822,4.321928092001972,-1.0340921554891918,-0.2864977898712181,1,244,243,20,7007f4f2b225aa4410b98601ad85b34b9151cfb6,RC4
137.6,67.47844100155248,4.321928092001972,-0.6043758455247406,-0.4134450234797976,0,248,248,20,0a52d0d18a6da04a3384d700978eb278bd76daf8,RC4
141.75,66.85871296996376,4.321928092001972,-0.3124434268313592,-0.5398763596339767,4,251,247,20,7271dfcf9a068e7c2a8afb04b4b9e0609573caa6,RC4
140.2,71.01098506569247,4.321928092001972,-1.1262323452184824,-0.14916462436783326,12,252,240,20,370ce8efb83ea36b27b0fc2f84aee2538a79cc9e,RC4
136.2,67.57040772409177,4.321928092001972,-0.560994441652118,-0.32031823665109227,3,244,241,20,7176f4e68f0382612ca1860abdadb741936fefbe,RC4
137.95,63.606190736436965,4.321928092001972,-0.34308267882681465,-0.6266013035082608,5,247,242,20,7a7dcdd39a0fbe5325b28c05a4abb47ca952f79d,RC4
132.25,66.9722890455448,4.221928092146242,-0.8597833200305538,-0.018617236897757874,2,255,253,19,024dd5e8aa2db2523e82ff318a96ae5f8e56d598,RC4
124.1,70.81730014622133,4.121928092290512,-1.0891996015660754,-0.2543807463398241,9,245,236,18,335bdff5ab0d99143393821faab3a6099679d099,RC4
139.1,67.17134805852865,4.221928092146242,-0.6464175935320533,-0.3567027320691513,8,242,234,19,747ee3cb8727ba7410a7f25281a998089e50f1be,RC4
133.7,73.20730837833064,4.221928092146242,-1.1027001985559532,-0.12089288430190173,15,252,237,19,106dafecba26ba4a0faaf72889a49843fc4f94b7,RC4
132.1,61.40187293560352,4.221928092146242,-0.6879230722212015,-0.11883907957629591,12,236,224,19,275eecc4952c816d0cd5c13e948ae7748562949a,RC4
140.75,68.38338614020222,4.321928092001972,-0.9032560415002955,0.0251994240730338,11,248,237,20,760bf7f8af3f88622da6ed52b290985d8540f2b7,RC4
136.6,61.523491448389045,4.121928092290512,-0.9410181508471203,-0.18880713959815631,32,231,199,18,257ccfd78620bb733d87e725b28b9b6eb659e785,RC4
135.3,65.32311994998402,4.321928092001972,-0.6918753524019974,-0.31186099361078173,6,246,240,20,0653d3e5aa12b2523198f65d90a6a17ea557ce86,RC4
132.4,68.91763199646373,4.321928092001972,-1.3846771516456278,-0.17482003764733275,16,237,221,20,374acec8a910dd492e96ed20a5b2b14d9440da8e,RC4
136.95,72.65498950519503,4.321928092001972,-1.226202300115043,-0.06230778094592291,19,254,235,20,3453e291ae13815f1fd4fe21bfb59a60f444d68a,RC4
133.4,70.68125635555724,4.121928092290512,-0.7868643717722259,-0.15358536087422694,10,249,239,18,190aeb95f9139d627b99ce2a8faca2608f52f79d,RC4
134.9,69.09117165021881,4.121928092290512,-1.2486669295541322,0.10868821433501806,37,248,211,18,3a54d0938c258d5727a2d127bd93e7438f4ef4f8,RC4
129.85,51.86161875607046,4.321928092001972,-0.7587269864397337,-0.1696700811087805,30,216,186,20,3369cc988160874e1e84cd5f90a5be76a131d88e,RC4
123.85,72.80472168753892,4.321928092001972,-0.8840145834286806,-0.013955587950824333,3,247,244,20,0a57eaf281188f5103b2f71bbf829b5d8c429198,RC4
134.5,69.08726365980925,4.221928092146242,-0.7795901120021651,-0.4403160992318587,7,245,238,19,077ae2d8b21c86680790f532b6aba353a866c8a0,RC4
137.25,68.73054270118925,4.321928092001972,-0.5809484811029195,-0.6844177736309636,4,245,241,20,0765d6c9f522a97e1c87c204afaaa67cb073c7a2,RC4
131.2,85.52637020241185,4.321928092001972,-1.4244096663850891,-0.2779355977951555,2,248,246,20,2e07f5ebf802bc130aabc319a8a1bf418969e0b6,RC4
134.4,62.02451128384648,4.221928092146242,-0.8651657876873937,-0.15935748022387558,15,249,234,19,3979f9c2880f8d5f2a96d939af849f60be4fcab5,RC4
136.65,72.67343049560823,4.221928092146242,-1.220512585980696,-0.07466090612671676,23,248,225,19,194aecdba9179f7e2e86f82e80af816cf231d3ba,RC4
130.5,51.83097529470191,4.121928092290512,-0.3301150553706469,0.1160043554934123,37,250,213,18,254aac928d3ebf7f3881815eadb88f4a976efaa7,RC4
132.05,75.57279603137626,4.321928092001972,-1.1053699305409956,0.015493353202235213,16,254,238,20,105ce9eeb03cbc1521abfe1c85928443f7799786,RC4
140.55,77.86557326572508,4.321928092001972,-1.072054038635702,-0.26915044757472956,0,249,249,20,1157ecf7b91cb17500a4802689b5ac71f24dd8f9,RC4
143.3,70.27311007775306,4.321928092001972,-0.7323359342284057,-0.2729735071964774,3,249,246,20,7a5bd5d1a93f9d4903a5dd0ff087916c8179eef9,RC4
135.9,49.79849395313075,4.121928092290512,0.25355989799236944,-0.805475553097871,13,208,195,18,716ccf94a20dba5625d0805fa1afb47ba17b9a96,RC4
